Target location,Year,Crop,Predicted yield (BUacre)
alTjbdTsAKACZrGW,2009,Soybeans,50.25776672363281
alTjbdTsAKACZrGW,2010,Soybeans,50.72882080078125
alTjbdTsAKACZrGW,2011,Soybeans,51.19987106323242
alTjbdTsAKACZrGW,2012,Soybeans,51.670921325683594
alTjbdTsAKACZrGW,2013,Soybeans,52.14197540283203
alTjbdTsAKACZrGW,2014,Soybeans,52.6130256652832
alTjbdTsAKACZrGW,2015,Soybeans,53.084075927734375
alTjbdTsAKACZrGW,2016,Soybeans,53.55513000488281
alTjbdTsAKACZrGW,2017,Soybeans,54.026180267333984
alTjbdTsAKACZrGW,2018,Soybeans,54.497230529785156
alTjbdTsAKACZrGW,2019,Soybeans,54.968284606933594
alTjbdTsAKACZrGW,2020,Soybeans,55.4393310546875
alTjbdTsAKACZrGW,2021,Soybeans,55.91038513183594
alTjbdTsAKACZrGW,2022,Soybeans,56.43352127075195
AmezwjsXKaggSICV,2011,Soybeans,42.81956100463867
AmezwjsXKaggSICV,2012,Soybeans,49.08025360107422
AmezwjsXKaggSICV,2013,Soybeans,43.33016586303711
AmezwjsXKaggSICV,2014,Soybeans,42.21040725708008
AmezwjsXKaggSICV,2015,Soybeans,49.87866973876953
AmezwjsXKaggSICV,2016,Soybeans,44.67158889770508
AmezwjsXKaggSICV,2017,Soybeans,48.387184143066406
AmezwjsXKaggSICV,2018,Soybeans,48.67005157470703
AmezwjsXKaggSICV,2019,Soybeans,44.7403564453125
AmezwjsXKaggSICV,2020,Soybeans,51.10279846191406
AmezwjsXKaggSICV,2021,Soybeans,45.87406921386719
AmezwjsXKaggSICV,2022,Soybeans,50.10325241088867
aNBbBQsLuzazxQDL,2022,Soybeans,56.132530212402344
asHxfMpWqfgGesmE,2006,Soybeans,52.398040771484375
asHxfMpWqfgGesmE,2007,Soybeans,46.702735900878906
asHxfMpWqfgGesmE,2008,Soybeans,38.04832077026367
asHxfMpWqfgGesmE,2009,Soybeans,47.748809814453125
asHxfMpWqfgGesmE,2010,Soybeans,47.84038543701172
asHxfMpWqfgGesmE,2011,Soybeans,46.3648681640625
asHxfMpWqfgGesmE,2012,Soybeans,47.14828109741211
asHxfMpWqfgGesmE,2013,Soybeans,45.87542724609375
asHxfMpWqfgGesmE,2014,Soybeans,45.27579879760742
asHxfMpWqfgGesmE,2015,Soybeans,51.84038162231445
asHxfMpWqfgGesmE,2016,Soybeans,57.99114227294922
asHxfMpWqfgGesmE,2017,Soybeans,46.82661819458008
asHxfMpWqfgGesmE,2018,Soybeans,56.50428771972656
asHxfMpWqfgGesmE,2019,Soybeans,42.9305534362793
asHxfMpWqfgGesmE,2020,Soybeans,48.36064147949219
asHxfMpWqfgGesmE,2021,Soybeans,58.90020751953125
asHxfMpWqfgGesmE,2022,Soybeans,53.07240295410156
AvjrUfvxwfPdFfLD,2022,Soybeans,57.016212463378906
AWUpGSoLMOQdgmLf,2006,Soybeans,47.85049819946289
AWUpGSoLMOQdgmLf,2007,Soybeans,45.313995361328125
AWUpGSoLMOQdgmLf,2008,Soybeans,43.29783248901367
AWUpGSoLMOQdgmLf,2009,Soybeans,53.188201904296875
AWUpGSoLMOQdgmLf,2010,Soybeans,42.474700927734375
AWUpGSoLMOQdgmLf,2011,Soybeans,48.98199462890625
AWUpGSoLMOQdgmLf,2012,Soybeans,57.622135162353516
AWUpGSoLMOQdgmLf,2013,Soybeans,42.46136474609375
AWUpGSoLMOQdgmLf,2014,Soybeans,43.768497467041016
AWUpGSoLMOQdgmLf,2015,Soybeans,50.285301208496094
AWUpGSoLMOQdgmLf,2016,Soybeans,56.741432189941406
AWUpGSoLMOQdgmLf,2017,Soybeans,46.451725006103516
AWUpGSoLMOQdgmLf,2018,Soybeans,48.57958984375
AWUpGSoLMOQdgmLf,2019,Soybeans,46.96879577636719
AWUpGSoLMOQdgmLf,2020,Soybeans,54.07990264892578
AWUpGSoLMOQdgmLf,2021,Soybeans,59.85424041748047
AWUpGSoLMOQdgmLf,2022,Soybeans,50.261356353759766
bbgJkKcyqqeAoUmb,1973,Soybeans,30.592527389526367
bbgJkKcyqqeAoUmb,1974,Soybeans,26.342594146728516
bbgJkKcyqqeAoUmb,1975,Soybeans,26.74095916748047
bbgJkKcyqqeAoUmb,1976,Soybeans,31.525897979736328
bbgJkKcyqqeAoUmb,1977,Soybeans,31.178302764892578
bbgJkKcyqqeAoUmb,1978,Soybeans,33.815269470214844
bbgJkKcyqqeAoUmb,1979,Soybeans,32.02741241455078
bbgJkKcyqqeAoUmb,1980,Soybeans,25.192089080810547
bbgJkKcyqqeAoUmb,1981,Soybeans,31.70489501953125
bbgJkKcyqqeAoUmb,1982,Soybeans,33.0783805847168
bbgJkKcyqqeAoUmb,1983,Soybeans,39.152652740478516
bbgJkKcyqqeAoUmb,1984,Soybeans,29.96118927001953
bbgJkKcyqqeAoUmb,1985,Soybeans,38.95253372192383
bbgJkKcyqqeAoUmb,1986,Soybeans,39.423583984375
bbgJkKcyqqeAoUmb,1987,Soybeans,39.89463806152344
bbgJkKcyqqeAoUmb,1988,Soybeans,41.75202560424805
bbgJkKcyqqeAoUmb,1989,Soybeans,36.144561767578125
bbgJkKcyqqeAoUmb,1990,Soybeans,30.53598403930664
bbgJkKcyqqeAoUmb,1991,Soybeans,33.995147705078125
bbgJkKcyqqeAoUmb,1992,Soybeans,37.60411834716797
bbgJkKcyqqeAoUmb,1993,Soybeans,32.383785247802734
bbgJkKcyqqeAoUmb,1994,Soybeans,43.826744079589844
bbgJkKcyqqeAoUmb,1995,Soybeans,33.031070709228516
bbgJkKcyqqeAoUmb,1996,Soybeans,38.29399871826172
bbgJkKcyqqeAoUmb,1997,Soybeans,44.60515213012695
bbgJkKcyqqeAoUmb,1998,Soybeans,45.076202392578125
bbgJkKcyqqeAoUmb,1999,Soybeans,45.54725646972656
bbgJkKcyqqeAoUmb,2000,Soybeans,46.95206832885742
bbgJkKcyqqeAoUmb,2001,Soybeans,36.86925506591797
bbgJkKcyqqeAoUmb,2002,Soybeans,38.72806930541992
bbgJkKcyqqeAoUmb,2003,Soybeans,39.59449005126953
bbgJkKcyqqeAoUmb,2004,Soybeans,36.778106689453125
bbgJkKcyqqeAoUmb,2005,Soybeans,40.819732666015625
bbgJkKcyqqeAoUmb,2006,Soybeans,41.756805419921875
bbgJkKcyqqeAoUmb,2007,Soybeans,37.84749984741211
bbgJkKcyqqeAoUmb,2008,Soybeans,37.797733306884766
bbgJkKcyqqeAoUmb,2009,Soybeans,38.957855224609375
bbgJkKcyqqeAoUmb,2010,Soybeans,39.822418212890625
bbgJkKcyqqeAoUmb,2011,Soybeans,42.33754348754883
bbgJkKcyqqeAoUmb,2012,Soybeans,46.432579040527344
bbgJkKcyqqeAoUmb,2013,Soybeans,40.13746643066406
bbgJkKcyqqeAoUmb,2014,Soybeans,42.991966247558594
bbgJkKcyqqeAoUmb,2015,Soybeans,46.347129821777344
bbgJkKcyqqeAoUmb,2016,Soybeans,44.85429763793945
bbgJkKcyqqeAoUmb,2017,Soybeans,46.7646484375
bbgJkKcyqqeAoUmb,2018,Soybeans,49.217987060546875
bbgJkKcyqqeAoUmb,2019,Soybeans,45.35517501831055
bbgJkKcyqqeAoUmb,2020,Soybeans,44.81755828857422
bbgJkKcyqqeAoUmb,2021,Soybeans,45.91476058959961
bbgJkKcyqqeAoUmb,2022,Soybeans,48.04972457885742
bJfBssUbPvnDtmOe,2005,Soybeans,49.41465759277344
bJfBssUbPvnDtmOe,2006,Soybeans,45.16342544555664
bJfBssUbPvnDtmOe,2007,Soybeans,41.632572174072266
bJfBssUbPvnDtmOe,2008,Soybeans,39.52975082397461
bJfBssUbPvnDtmOe,2009,Soybeans,43.96965789794922
bJfBssUbPvnDtmOe,2010,Soybeans,49.795509338378906
bJfBssUbPvnDtmOe,2011,Soybeans,43.29619216918945
bJfBssUbPvnDtmOe,2012,Soybeans,46.093719482421875
bJfBssUbPvnDtmOe,2013,Soybeans,51.185890197753906
bJfBssUbPvnDtmOe,2014,Soybeans,50.75684356689453
bJfBssUbPvnDtmOe,2015,Soybeans,52.932960510253906
bJfBssUbPvnDtmOe,2016,Soybeans,55.29718780517578
bJfBssUbPvnDtmOe,2017,Soybeans,57.19858932495117
bJfBssUbPvnDtmOe,2018,Soybeans,50.340843200683594
bJfBssUbPvnDtmOe,2019,Soybeans,57.7940559387207
bJfBssUbPvnDtmOe,2020,Soybeans,53.529197692871094
bJfBssUbPvnDtmOe,2021,Soybeans,49.87277603149414
bJfBssUbPvnDtmOe,2022,Soybeans,50.54602813720703
BLEPTCvUWUfqXlBZ,1998,Soybeans,36.11676025390625
BLEPTCvUWUfqXlBZ,1999,Soybeans,46.682830810546875
BLEPTCvUWUfqXlBZ,2000,Soybeans,41.77458953857422
BLEPTCvUWUfqXlBZ,2001,Soybeans,37.394325256347656
BLEPTCvUWUfqXlBZ,2002,Soybeans,39.62749099731445
BLEPTCvUWUfqXlBZ,2003,Soybeans,44.79987335205078
BLEPTCvUWUfqXlBZ,2004,Soybeans,48.927162170410156
BLEPTCvUWUfqXlBZ,2005,Soybeans,42.02012252807617
BLEPTCvUWUfqXlBZ,2006,Soybeans,43.024925231933594
BLEPTCvUWUfqXlBZ,2007,Soybeans,51.632301330566406
BLEPTCvUWUfqXlBZ,2008,Soybeans,42.0112419128418
BLEPTCvUWUfqXlBZ,2009,Soybeans,46.222625732421875
BLEPTCvUWUfqXlBZ,2010,Soybeans,48.34461212158203
BLEPTCvUWUfqXlBZ,2011,Soybeans,47.79818344116211
BLEPTCvUWUfqXlBZ,2012,Soybeans,49.4869384765625
BLEPTCvUWUfqXlBZ,2013,Soybeans,41.349056243896484
BLEPTCvUWUfqXlBZ,2014,Soybeans,51.207359313964844
BLEPTCvUWUfqXlBZ,2015,Soybeans,56.47730255126953
BLEPTCvUWUfqXlBZ,2016,Soybeans,61.99923324584961
BLEPTCvUWUfqXlBZ,2017,Soybeans,56.641448974609375
BLEPTCvUWUfqXlBZ,2018,Soybeans,51.066856384277344
BLEPTCvUWUfqXlBZ,2019,Soybeans,50.37163543701172
BLEPTCvUWUfqXlBZ,2020,Soybeans,61.50924301147461
BLEPTCvUWUfqXlBZ,2021,Soybeans,48.48540115356445
BLEPTCvUWUfqXlBZ,2022,Soybeans,49.06098937988281
blQNDrHzYqRtIosO,2010,Soybeans,50.72882080078125
blQNDrHzYqRtIosO,2011,Soybeans,39.756072998046875
blQNDrHzYqRtIosO,2012,Soybeans,49.84449768066406
blQNDrHzYqRtIosO,2013,Soybeans,42.2042350769043
blQNDrHzYqRtIosO,2014,Soybeans,45.82632064819336
blQNDrHzYqRtIosO,2015,Soybeans,47.351707458496094
blQNDrHzYqRtIosO,2016,Soybeans,41.9911003112793
blQNDrHzYqRtIosO,2017,Soybeans,52.005828857421875
blQNDrHzYqRtIosO,2018,Soybeans,48.79292297363281
blQNDrHzYqRtIosO,2019,Soybeans,42.84064865112305
blQNDrHzYqRtIosO,2020,Soybeans,45.14854431152344
blQNDrHzYqRtIosO,2021,Soybeans,46.09954833984375
blQNDrHzYqRtIosO,2022,Soybeans,49.21195602416992
BofeRsvmlMshSjdM,2009,Soybeans,51.23876190185547
BofeRsvmlMshSjdM,2010,Soybeans,49.702552795410156
BofeRsvmlMshSjdM,2011,Soybeans,50.48283386230469
BofeRsvmlMshSjdM,2012,Soybeans,54.532958984375
BofeRsvmlMshSjdM,2013,Soybeans,43.212486267089844
BofeRsvmlMshSjdM,2014,Soybeans,45.97848892211914
BofeRsvmlMshSjdM,2015,Soybeans,56.49992370605469
BofeRsvmlMshSjdM,2016,Soybeans,53.856201171875
BofeRsvmlMshSjdM,2017,Soybeans,46.88197326660156
BofeRsvmlMshSjdM,2018,Soybeans,56.23931884765625
BofeRsvmlMshSjdM,2019,Soybeans,46.74589920043945
BofeRsvmlMshSjdM,2020,Soybeans,53.23927307128906
BofeRsvmlMshSjdM,2021,Soybeans,61.870994567871094
BofeRsvmlMshSjdM,2022,Soybeans,50.212623596191406
bPMEvvoXITYrIihW,2006,Soybeans,44.192039489746094
bPMEvvoXITYrIihW,2007,Soybeans,37.06460952758789
bPMEvvoXITYrIihW,2008,Soybeans,42.58205032348633
bPMEvvoXITYrIihW,2009,Soybeans,38.953773498535156
bPMEvvoXITYrIihW,2010,Soybeans,40.560970306396484
bPMEvvoXITYrIihW,2011,Soybeans,43.49006652832031
bPMEvvoXITYrIihW,2012,Soybeans,49.379905700683594
bPMEvvoXITYrIihW,2013,Soybeans,43.90684509277344
bPMEvvoXITYrIihW,2014,Soybeans,43.53923034667969
bPMEvvoXITYrIihW,2015,Soybeans,42.34172821044922
bPMEvvoXITYrIihW,2016,Soybeans,48.65592956542969
bPMEvvoXITYrIihW,2017,Soybeans,45.00283432006836
bPMEvvoXITYrIihW,2018,Soybeans,49.54839324951172
bPMEvvoXITYrIihW,2019,Soybeans,43.86404800415039
bPMEvvoXITYrIihW,2020,Soybeans,47.631710052490234
bPMEvvoXITYrIihW,2021,Soybeans,48.4930305480957
bPMEvvoXITYrIihW,2022,Soybeans,48.55497360229492
bSPKHafUgTavIUPl,2010,Soybeans,50.72882080078125
bSPKHafUgTavIUPl,2011,Soybeans,40.550045013427734
bSPKHafUgTavIUPl,2012,Soybeans,50.022727966308594
bSPKHafUgTavIUPl,2013,Soybeans,41.37110137939453
bSPKHafUgTavIUPl,2014,Soybeans,46.773746490478516
bSPKHafUgTavIUPl,2015,Soybeans,42.605857849121094
bSPKHafUgTavIUPl,2016,Soybeans,42.3160285949707
bSPKHafUgTavIUPl,2017,Soybeans,57.98170471191406
bSPKHafUgTavIUPl,2018,Soybeans,48.53224563598633
bSPKHafUgTavIUPl,2019,Soybeans,42.786285400390625
bSPKHafUgTavIUPl,2020,Soybeans,45.01811599731445
bSPKHafUgTavIUPl,2021,Soybeans,44.41545486450195
bSPKHafUgTavIUPl,2022,Soybeans,48.1189079284668
bzgcvvwycngnHjEA,2014,Soybeans,53.8885612487793
bzgcvvwycngnHjEA,2015,Soybeans,47.374610900878906
bzgcvvwycngnHjEA,2016,Soybeans,49.967315673828125
bzgcvvwycngnHjEA,2017,Soybeans,49.757850646972656
bzgcvvwycngnHjEA,2018,Soybeans,48.413902282714844
bzgcvvwycngnHjEA,2019,Soybeans,47.26983642578125
bzgcvvwycngnHjEA,2020,Soybeans,49.586753845214844
bzgcvvwycngnHjEA,2021,Soybeans,57.245216369628906
bzgcvvwycngnHjEA,2022,Soybeans,51.26628875732422
cAyjmzDHhdjuVUTC,2020,Soybeans,48.501434326171875
cAyjmzDHhdjuVUTC,2021,Soybeans,54.1751708984375
cAyjmzDHhdjuVUTC,2022,Soybeans,50.60331726074219
CdxZvVOxuPXBweCc,1953,Soybeans,25.124000549316406
CdxZvVOxuPXBweCc,1954,Soybeans,24.76664161682129
CdxZvVOxuPXBweCc,1955,Soybeans,23.712371826171875
CdxZvVOxuPXBweCc,1956,Soybeans,17.151086807250977
CdxZvVOxuPXBweCc,1957,Soybeans,18.05946922302246
CdxZvVOxuPXBweCc,1958,Soybeans,17.565387725830078
CdxZvVOxuPXBweCc,1959,Soybeans,23.514976501464844
CdxZvVOxuPXBweCc,1960,Soybeans,17.249380111694336
CdxZvVOxuPXBweCc,1961,Soybeans,19.149404525756836
CdxZvVOxuPXBweCc,1962,Soybeans,25.071182250976562
CdxZvVOxuPXBweCc,1963,Soybeans,26.89964485168457
CdxZvVOxuPXBweCc,1964,Soybeans,22.369895935058594
CdxZvVOxuPXBweCc,1965,Soybeans,25.278350830078125
CdxZvVOxuPXBweCc,1966,Soybeans,26.171804428100586
CdxZvVOxuPXBweCc,1967,Soybeans,26.280776977539062
CdxZvVOxuPXBweCc,1968,Soybeans,33.337196350097656
CdxZvVOxuPXBweCc,1969,Soybeans,30.02977752685547
CdxZvVOxuPXBweCc,1970,Soybeans,29.23636817932129
CdxZvVOxuPXBweCc,1971,Soybeans,24.767641067504883
CdxZvVOxuPXBweCc,1972,Soybeans,30.23818588256836
CdxZvVOxuPXBweCc,1973,Soybeans,31.295530319213867
CdxZvVOxuPXBweCc,1974,Soybeans,27.868228912353516
CdxZvVOxuPXBweCc,1975,Soybeans,24.670692443847656
CdxZvVOxuPXBweCc,1976,Soybeans,33.40660095214844
CdxZvVOxuPXBweCc,1977,Soybeans,40.34602737426758
CdxZvVOxuPXBweCc,1978,Soybeans,31.79855728149414
CdxZvVOxuPXBweCc,1979,Soybeans,27.763139724731445
CdxZvVOxuPXBweCc,1980,Soybeans,28.506568908691406
CdxZvVOxuPXBweCc,1981,Soybeans,32.81833267211914
CdxZvVOxuPXBweCc,1982,Soybeans,32.82645034790039
CdxZvVOxuPXBweCc,1983,Soybeans,29.996570587158203
CdxZvVOxuPXBweCc,1984,Soybeans,34.317169189453125
CdxZvVOxuPXBweCc,1985,Soybeans,44.12590789794922
CdxZvVOxuPXBweCc,1986,Soybeans,43.274818420410156
CdxZvVOxuPXBweCc,1987,Soybeans,42.7906379699707
CdxZvVOxuPXBweCc,1988,Soybeans,36.221656799316406
CdxZvVOxuPXBweCc,1989,Soybeans,33.41143798828125
CdxZvVOxuPXBweCc,1990,Soybeans,32.57267761230469
CdxZvVOxuPXBweCc,1991,Soybeans,45.95160675048828
CdxZvVOxuPXBweCc,1992,Soybeans,39.895179748535156
CdxZvVOxuPXBweCc,1993,Soybeans,38.875450134277344
CdxZvVOxuPXBweCc,1994,Soybeans,36.18828582763672
CdxZvVOxuPXBweCc,1995,Soybeans,39.016849517822266
CdxZvVOxuPXBweCc,1996,Soybeans,38.95262145996094
CdxZvVOxuPXBweCc,1997,Soybeans,41.397422790527344
CdxZvVOxuPXBweCc,1998,Soybeans,49.317142486572266
CdxZvVOxuPXBweCc,1999,Soybeans,49.01483917236328
CdxZvVOxuPXBweCc,2000,Soybeans,42.888587951660156
CdxZvVOxuPXBweCc,2001,Soybeans,40.02015686035156
CdxZvVOxuPXBweCc,2002,Soybeans,40.85570526123047
CdxZvVOxuPXBweCc,2003,Soybeans,42.73393249511719
CdxZvVOxuPXBweCc,2004,Soybeans,44.701393127441406
CdxZvVOxuPXBweCc,2005,Soybeans,46.701416015625
CdxZvVOxuPXBweCc,2006,Soybeans,50.53846740722656
CdxZvVOxuPXBweCc,2007,Soybeans,52.231231689453125
CdxZvVOxuPXBweCc,2008,Soybeans,46.47718811035156
CdxZvVOxuPXBweCc,2009,Soybeans,49.35272216796875
CdxZvVOxuPXBweCc,2010,Soybeans,51.615596771240234
CdxZvVOxuPXBweCc,2011,Soybeans,48.488033294677734
CdxZvVOxuPXBweCc,2012,Soybeans,51.59246826171875
CdxZvVOxuPXBweCc,2013,Soybeans,44.48789596557617
CdxZvVOxuPXBweCc,2014,Soybeans,47.25151062011719
CdxZvVOxuPXBweCc,2015,Soybeans,57.47161865234375
CdxZvVOxuPXBweCc,2016,Soybeans,62.48650360107422
CdxZvVOxuPXBweCc,2017,Soybeans,46.66740417480469
CdxZvVOxuPXBweCc,2018,Soybeans,46.09712219238281
CdxZvVOxuPXBweCc,2019,Soybeans,49.71570587158203
CdxZvVOxuPXBweCc,2020,Soybeans,59.04615783691406
CdxZvVOxuPXBweCc,2021,Soybeans,61.859886169433594
CdxZvVOxuPXBweCc,2022,Soybeans,49.84184646606445
cevoDvTDjXFFWikR,2010,Soybeans,51.781822204589844
cevoDvTDjXFFWikR,2011,Soybeans,52.42055130004883
cevoDvTDjXFFWikR,2012,Soybeans,46.801513671875
cevoDvTDjXFFWikR,2013,Soybeans,40.63053894042969
cevoDvTDjXFFWikR,2014,Soybeans,44.48860168457031
cevoDvTDjXFFWikR,2015,Soybeans,47.69123077392578
cevoDvTDjXFFWikR,2016,Soybeans,44.604583740234375
cevoDvTDjXFFWikR,2017,Soybeans,49.68367004394531
cevoDvTDjXFFWikR,2018,Soybeans,49.48456573486328
cevoDvTDjXFFWikR,2019,Soybeans,43.75412368774414
cevoDvTDjXFFWikR,2020,Soybeans,50.56481170654297
cevoDvTDjXFFWikR,2021,Soybeans,45.972503662109375
cevoDvTDjXFFWikR,2022,Soybeans,49.5232048034668
CgAtUyRWoxLKvPjJ,1893,Soybeans,9.893129348754883
CgAtUyRWoxLKvPjJ,1894,Soybeans,15.381924629211426
CgAtUyRWoxLKvPjJ,1895,Soybeans,12.702347755432129
CgAtUyRWoxLKvPjJ,1896,Soybeans,13.853894233703613
CgAtUyRWoxLKvPjJ,1897,Soybeans,12.068597793579102
CgAtUyRWoxLKvPjJ,1898,Soybeans,8.35944938659668
CgAtUyRWoxLKvPjJ,1899,Soybeans,12.113174438476562
CgAtUyRWoxLKvPjJ,1900,Soybeans,12.920804977416992
CgAtUyRWoxLKvPjJ,1901,Soybeans,15.432965278625488
CgAtUyRWoxLKvPjJ,1902,Soybeans,8.70321273803711
CgAtUyRWoxLKvPjJ,1903,Soybeans,9.217683792114258
CgAtUyRWoxLKvPjJ,1904,Soybeans,8.12520694732666
CgAtUyRWoxLKvPjJ,1905,Soybeans,16.384021759033203
CgAtUyRWoxLKvPjJ,1906,Soybeans,8.500743865966797
